ID,fullName,lastName,firstName,patronymic,wikiLink,birthDate,deathDate
474,Ґудзь Юрій Петрович,Ґудзь,Юрій,Петрович,https://uk.wikipedia.org/wiki/%D2%90%D1%83%D0%B4%D0%B7%D1%8C_%D0%AE%D1%80%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
475,Ґут-Кульчицький Роман Осипович,Ґут-Кульчицький,Роман,Осипович,https://uk.wikipedia.org/wiki/%D2%90%D1%83%D1%82-%D0%9A%D1%83%D0%BB%D1%8C%D1%87%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%9E%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
476,Давидов Анатолій Іванович,Давидов,Анатолій,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
477,Дальний Мар'ян,Дальний,Мар'ян,,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B0%D1%80%27%D1%8F%D0%BD,,
478,Дан Мур,Дан,Мур,,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD_%D0%9C%D1%83%D1%80,,
479,Даниленко Володимир Григорович,Даниленко,Володимир,Григорович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
480,Даниленко Федір Федотович,Даниленко,Федір,Федотович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A4%D0%B5%D0%B4%D1%96%D1%80_%D0%A4%D0%B5%D0%B4%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
481,Данило Окийченко,Данило,Окийченко,,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%9E%D0%BA%D0%B8%D0%B9%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,,
482,Данилюк Михайло,Данилюк,Михайло,,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D1%8E%D0%BA_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
483,Лука Данькевич,Лука,Данькевич,,https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BA%D0%B0_%D0%94%D0%B0%D0%BD%D1%8C%D0%BA%D0%B5%D0%B2%D0%B8%D1%87,,
484,Дараган Юрій Юрійович,Дараган,Юрій,Юрійович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%BD_%D0%AE%D1%80%D1%96%D0%B9_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
485,Дарда Володимир Іванович,Дарда,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%80%D0%B4%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
486,Дацей Василь Васильович,Дацей,Василь,Васильович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%86%D0%B5%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
487,Даценко Леонід Миколайович,Даценко,Леонід,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%86%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
488,Дашкевич Михайло,Дашкевич,Михайло,,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%88%D0%BA%D0%B5%D0%B2%D0%B8%D1%87_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
489,Дашкієв Микола Олександрович,Дашкієв,Микола,Олександрович,https://uk.wikipedia.org/wiki/%D0%94%D0%B0%D1%88%D0%BA%D1%96%D1%94%D0%B2_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
490,Девдюк Тарас,Девдюк,Тарас,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%B2%D0%B4%D1%8E%D0%BA_%D0%A2%D0%B0%D1%80%D0%B0%D1%81,,
491,Дейчаківський Микола (мемуарист),Дейчаківський,Микола,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%B9%D1%87%D0%B0%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_(%D0%BC%D0%B5%D0%BC%D1%83%D0%B0%D1%80%D0%B8%D1%81%D1%82),,
492,Деко Олександр Аврамович,Деко,Олександр,Аврамович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%B2%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
493,Дем'ян Лука Васильович,Дем'ян,Лука,Васильович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%27%D1%8F%D0%BD_%D0%9B%D1%83%D0%BA%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
494,Дем'яненко Володимир Іванович,Дем'яненко,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%27%D1%8F%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
495,Демидчук Семен,Демидчук,Семен,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%B8%D0%B4%D1%87%D1%83%D0%BA_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD,,
496,Демкович-Добрянський Михайло,Демкович-Добрянський,Михайло,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BA%D0%BE%D0%B2%D0%B8%D1%87-%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
497,Володимира Демус,Володимира,Демус,,https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%B0_%D0%94%D0%B5%D0%BC%D1%83%D1%81,,
498,Демчишин Володимир Іванович,Демчишин,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D1%87%D0%B8%D1%88%D0%B8%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
499,Демчишин Іван Миколайович,Демчишин,Іван,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D1%87%D0%B8%D1%88%D0%B8%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
500,Демчук Степан Антонович,Демчук,Степан,Антонович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D1%87%D1%83%D0%BA_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
501,Денис Вишневський,Денис,Вишневський,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BD%D0%B8%D1%81_%D0%92%D0%B8%D1%88%D0%BD%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9,,
502,Дереч Дмитро Григорович,Дереч,Дмитро,Григорович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%B5%D1%87_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
503,Державин Володимир Миколайович,Державин,Володимир,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
504,Держирука Володимир,Держирука,Володимир,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%B6%D0%B8%D1%80%D1%83%D0%BA%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,,
505,Дерлиця Микола Михайлович,Дерлиця,Микола,Михайлович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%BB%D0%B8%D1%86%D1%8F_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
506,Дерман Абрам Борисович,Дерман,Абрам,Борисович,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%BC%D0%B0%D0%BD_%D0%90%D0%B1%D1%80%D0%B0%D0%BC_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
507,Олекса Десняк,Олекса,Десняк,,https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0_%D0%94%D0%B5%D1%81%D0%BD%D1%8F%D0%BA,,
508,Деснянський Іван,Деснянський,Іван,,https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%81%D0%BD%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD,,
509,Джуль Михайло,Джуль,Михайло,,https://uk.wikipedia.org/wiki/%D0%94%D0%B6%D1%83%D0%BB%D1%8C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
510,Дзюба Іван Михайлович,Дзюба,Іван,Михайлович,https://uk.wikipedia.org/wiki/%D0%94%D0%B7%D1%8E%D0%B1%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
511,Дзюба Сергій Вікторович,Дзюба,Сергій,Вікторович,https://uk.wikipedia.org/wiki/%D0%94%D0%B7%D1%8E%D0%B1%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
512,Димський Модест Гаврилович,Димський,Модест,Гаврилович,https://uk.wikipedia.org/wiki/%D0%94%D0%B8%D0%BC%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%BE%D0%B4%D0%B5%D1%81%D1%82_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
513,Діброва Володимир Георгійович,Діброва,Володимир,Георгійович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B1%D1%80%D0%BE%D0%B2%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
514,Діброва Гнат,Діброва,Гнат,,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B1%D1%80%D0%BE%D0%B2%D0%B0_%D0%93%D0%BD%D0%B0%D1%82,,
515,Діброва Іван,Діброва,Іван,,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B1%D1%80%D0%BE%D0%B2%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD,,
516,Дівович Семен Данилович,Дівович,Семен,Данилович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B2%D0%BE%D0%B2%D0%B8%D1%87_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
517,Діденко В'ячеслав Лукич,Діденко,В'ячеслав,Лукич,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B4%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%27%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%9B%D1%83%D0%BA%D0%B8%D1%87,,
518,Дідицький Богдан Андрійович,Дідицький,Богдан,Андрійович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B4%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
519,Дідович Петро Миколайович,Дідович,Петро,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
520,Дідула Роман Теодорович,Дідула,Роман,Теодорович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D0%B4%D1%83%D0%BB%D0%B0_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
521,Діхтяр Олекса Іванович,Діхтяр,Олекса,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D1%96%D1%85%D1%82%D1%8F%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
522,Василь Діянич,Василь,Діянич,,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%94%D1%96%D1%8F%D0%BD%D0%B8%D1%87,,
523,Дмитерко Любомир Дмитрович,Дмитерко,Любомир,Дмитрович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D0%B5%D1%80%D0%BA%D0%BE_%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
524,Дмитренко Володимир Вікторович,Дмитренко,Володимир,Вікторович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
525,Дмитренко Микола Костянтинович,Дмитренко,Микола,Костянтинович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
526,Дмитренко Олексій Максимович,Дмитренко,Олексій,Максимович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
527,Дмитренко Юрій Михайлович,Дмитренко,Юрій,Михайлович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AE%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
528,Дмитрик Іван,Дмитрик,Іван,,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD,,
529,Дмитрів Нестор,Дмитрів,Нестор,,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D1%96%D0%B2_%D0%9D%D0%B5%D1%81%D1%82%D0%BE%D1%80,,
530,Дмитро «Казік» Кузовкін,Дмитро,«Казік»,Кузовкін,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%C2%AB%D0%9A%D0%B0%D0%B7%D1%96%D0%BA%C2%BB_%D0%9A%D1%83%D0%B7%D0%BE%D0%B2%D0%BA%D1%96%D0%BD,,
531,Дмитрук Олександр Микитович,Дмитрук,Олександр,Микитович,https://uk.wikipedia.org/wiki/%D0%94%D0%BC%D0%B8%D1%82%D1%80%D1%83%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%B8%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
532,Дніпровський Іван Данилович,Дніпровський,Іван,Данилович,https://uk.wikipedia.org/wiki/%D0%94%D0%BD%D1%96%D0%BF%D1%80%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
533,Анатолій Дністровий,Анатолій,Дністровий,,https://uk.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%94%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D0%B9,,
534,Добровольський Аркадій Захарович,Добровольський,Аркадій,Захарович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%96%D0%B9_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
535,Добровольський Спиридон Петрович,Добровольський,Спиридон,Петрович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
536,Добрянський Анатолій Миколайович,Добрянський,Анатолій,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
537,Добрянський Василь Васильович,Добрянський,Василь,Васильович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
538,Добрянський Павло Казимирович,Добрянський,Павло,Казимирович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
539,Довгаль Спиридон Микитович,Довгаль,Спиридон,Микитович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B3%D0%B0%D0%BB%D1%8C_%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BD_%D0%9C%D0%B8%D0%BA%D0%B8%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
540,Довгалюк Харитон,Довгалюк,Харитон,,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B3%D0%B0%D0%BB%D1%8E%D0%BA_%D0%A5%D0%B0%D1%80%D0%B8%D1%82%D0%BE%D0%BD,,
541,Довган Ярослав Олексійович,Довган,Ярослав,Олексійович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B3%D0%B0%D0%BD_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
542,Довгий Олексій Прокопович,Довгий,Олексій,Прокопович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B3%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
543,Довженко Олександр Петрович,Довженко,Олександр,Петрович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B6%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
544,Отар Довженко,Отар,Довженко,,https://uk.wikipedia.org/wiki/%D0%9E%D1%82%D0%B0%D1%80_%D0%94%D0%BE%D0%B2%D0%B6%D0%B5%D0%BD%D0%BA%D0%BE,,
545,Докля Теодор,Докля,Теодор,,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BA%D0%BB%D1%8F_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80,,
546,Доломан Євмен Михайлович,Доломан,Євмен,Михайлович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D0%BD_%D0%84%D0%B2%D0%BC%D0%B5%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
547,Дольд-Михайлик Юрій Петрович,Дольд-Михайлик,Юрій,Петрович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D1%8C%D0%B4-%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%B8%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
548,Домазар Сергій Федорович,Домазар,Сергій,Федорович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B0%D0%B7%D0%B0%D1%80_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
549,Доманицький Василь Миколайович,Доманицький,Василь,Миколайович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B0%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
550,Домашовець Володимир,Домашовець,Володимир,,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B0%D1%88%D0%BE%D0%B2%D0%B5%D1%86%D1%8C_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,,
551,Домбровський Олександр Михайлович,Домбровський,Олександр,Михайлович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B1%D1%80%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
552,Донич Іван Костянтинович,Донич,Іван,Костянтинович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D0%B8%D1%87_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
553,Донченко Олесь Васильович,Донченко,Олесь,Васильович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D1%81%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
554,Дончук Зосим Іванович,Дончук,Зосим,Іванович,https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D1%87%D1%83%D0%BA_%D0%97%D0%BE%D1%81%D0%B8%D0%BC_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
